1,2,3,4,5,6,7,8,9
180.29724282800527,16.235154281344577,10.838528506450753,9.630301303726998,8.234962767263353,7.300490770509243,4.75614974463331,2.5557782048576474,3.6295720554268374
180.0078942931215,16.08333536682599,11.096315389315844,10.212777578996207,8.827942368612558,7.814845479192067,5.313437798441584,2.713668328887693,3.299719701461598
181.25287306128897,16.07971332153782,11.494386879438967,10.689760102597791,8.535838103466093,8.023484145046321,5.729012918158375,2.4420676289173944,3.190464560677868
183.22322426133164,16.06960197939479,11.983772061942325,11.161566961490944,7.758716460116344,7.778188756412486,6.421046227467042,1.9802035486132534,4.0047837970287326
183.75152160578074,15.845581907891125,12.272297579695344,11.580723347570485,7.970729255765454,7.952135910343882,7.046951199595549,1.7917936531367546,4.262253131343752
183.3820904071877,16.0226731820728,12.37922718964519,11.737797547033693,8.26295805081744,8.250880532011152,7.274123202467921,1.8121088207818727,4.103295849797251
184.35440701461067,15.930441771269182,12.255565461649583,11.495206980436729,7.9559239203333005,8.190782071864836,7.30188332528416,1.9063052755209278,4.343801580680803
183.9780455964117,16.06034608264136,12.21167435367656,11.449682078732556,8.181991956338821,8.336225890211892,7.448400214452521,2.1523250389970743,4.307615027793579
182.76644769963093,15.90844441919361,12.385557719166103,11.729517534222941,8.758288634559651,8.488387110075264,7.638228403600193,2.0039962085441645,3.9419001485418517
182.8669566857309,15.502244420071383,12.289168274571184,11.633981438873978,8.86616420856728,8.339808012606984,7.7385291594254,1.91006865979262,3.396369447747086
183.60030689768155,15.600390501668473,12.174106709911854,11.292391659607423,8.267178283494692,8.187595420180312,7.3511782672299155,1.9518929017994464,3.4235829135945344
182.71099925601877,15.689070208239466,12.295265390274162,11.58621336563294,8.516903742367443,8.423566321709812,7.353994262705771,2.184313295226097,3.8542789572229763
182.38571326182014,15.963667112646315,12.44242180274762,11.518420901869977,8.520088003928294,8.764968266419762,7.031713499154182,2.182243914510613,4.251718639963859
181.72720960821144,16.110680636844457,12.645065185560556,11.702210691754525,8.960895116695568,9.25785832071623,6.805872538608973,1.9828330640268028,4.3620929437506035
181.9021451376065,16.057930517267447,12.740495146358034,11.752315992518946,8.87476238082341,9.215034173054336,6.659033707475868,1.8596480932096813,4.518946471362138
182.67305352138223,15.973132958714448,12.611874555290106,11.485865145552511,8.283614682875546,8.86876736159352,6.43365532161738,1.8132435477335842,4.794459893679897
183.20606861219505,15.89575659089499,12.363449031000025,11.360485970508513,8.16709997251812,8.629599093026172,6.181383927678619,1.916560413536687,4.564512322688064
182.91644149018262,15.81149414895691,11.946760302635369,11.138583751498656,8.003579296157875,8.369149291469533,6.091676900883415,2.082072383147516,4.549585066027916
182.99261855649675,15.63666280001566,11.72327869965318,11.151618910584022,7.873931146406399,8.266170673343103,5.977367776922013,1.986960186564175,4.468500657549687
182.46466395753512,15.734362519542836,11.814048752101732,11.600935038480673,8.349846233433718,8.442699953575337,6.03610271794244,2.0177473642942716,3.7945654727914837
182.07345455916024,15.643296681706778,11.622284962868878,11.70998749459121,8.772807508885291,8.583187617904304,5.94731687588125,2.3545265648782245,3.2339325647743125
182.63425794252902,15.751781161145535,11.148268606396837,11.221208927257878,8.324091216141598,8.289475149807375,5.651283888415001,2.5125625070150495,3.428035222241091
183.32466299053976,15.756234737967631,11.109763410167586,10.938493534672283,7.931319073288364,8.115533846857716,5.476661875613259,2.4726943393940846,3.6691066058099557
183.38265956912028,15.534464566788085,11.063273606665192,10.529830927973919,7.933729510829437,7.906861994521323,5.219984589487977,2.551703759859112,3.3694291997871044
183.18422153374016,15.609544658361122,11.342758652899404,10.56826268877441,7.961636700228136,8.108420104189655,5.03602203459697,2.4735253564902226,3.5339464002934124
182.88652400348997,15.879664078811269,11.442709831555122,10.198276407934014,7.881571666201419,8.174863741373127,4.375577010016089,2.3132260252291204,3.3561091727974754
182.4583188212051,15.759749249390001,11.127637458757464,9.551701016225095,7.733525631401702,7.823094616881626,3.8754738031890046,2.539728117560143,3.3574722171167677
180.05182042881123,15.731017099044093,10.379848367224094,8.250895800725617,8.234491975312618,7.477664500592143,2.9043546454087905,3.4828258453739367,3.1921263084282097
178.73437027630834,16.186787806506228,9.358301792080429,6.396948540276409,8.351381506263893,7.469662775558358,1.9011524972250249,4.0289545236717,3.40347310588752
182.72628163141752,15.412328499867911,8.985270320630086,5.654480197798054,7.138917938827429,6.716422340714056,1.755759405416197,4.498804036069727,3.815383110612999
185.44831798622454,14.677962966986707,8.328242059629364,4.4296596133520065,6.349917871133887,6.133853129469397,1.5128160317510804,5.218088081969887,5.237947389028361
182.54632111815926,15.553919090939724,7.068346971519259,2.5082118714642836,7.914890782807074,6.7719222472027925,1.8219105761198242,4.524304344532151,4.996666472163276
183.2986324407387,14.904457663275418,7.177455072947199,2.277640885837002,7.790323035976651,6.077585964273997,2.6691729333736407,5.2526048770521285,5.1397053532236106
183.9895963543005,14.34771331948589,7.900313626084469,2.7551154197550023,7.325253683233799,5.553466756118922,3.2955942365252224,7.032253229896233,6.510375901936217
181.71927714129995,14.992867034253768,8.374618802835966,3.090732982786266,7.605330737017893,5.935576368757823,2.1820108486528236,6.137530978123319,5.116475822162944
181.27459032695228,15.26369822715383,8.728805004387151,3.250041921945715,7.540118510943584,5.96223873251547,1.8863848979520346,5.522254996766571,4.652294060902379
181.60283044578094,15.4107840274592,8.52016333746467,2.6288599112660544,7.482071270142804,5.994531944325597,2.2315415009188855,5.83968949573832,5.0566735659796045
181.83841907725193,15.567793808043998,8.436019787363678,2.6994673657662935,7.407559800884951,6.142088902063635,2.115902192230742,5.629430103228332,5.091530675307397
181.87928874519687,15.489928739192964,8.424069962035988,2.796887336196071,7.414526230354548,6.25913189480898,2.0393615308005417,5.811253702379454,5.385035658628274
183.08253654517617,15.082497370738555,9.81289263959536,5.045288673531913,7.580463337507457,6.830511101177695,1.2935337283582433,5.19218040226817,4.580727871577266
183.52768782703185,14.784305135708262,10.908681472782662,6.700100317971499,7.835462180289784,7.377450996892845,2.2244773949382224,5.061620078450308,4.18531599192006
184.62448128887107,14.71441110574519,11.44326938501879,7.030085986811729,7.440205803533295,7.434902063525463,2.832884389926635,4.296509659100128,4.0612129477553855
185.20312428478314,15.035600625071153,11.494313116545127,6.985137294433708,7.005077012773173,7.228751566522088,2.882882073678901,3.935810542192209,4.065140164117583
183.79656070574902,15.233202269228633,11.452810666839271,6.645432064764716,6.8814383450023815,6.826259221316089,2.4237225040109345,4.445671714210353,3.979086032169521
181.79701790793746,15.791511584242983,10.580509043865678,6.026652106458467,7.320011888047501,6.850646125580127,1.909502045156335,4.257773723076564,3.0300558862488627
179.65623340837104,16.538600391435676,10.073075797663543,5.240674291403731,8.007896116963957,6.860275925320725,1.9746944727359004,4.1213756080814985,1.999322807815665
180.82142812209196,16.110990933180535,11.241811871508082,5.746798130475634,7.146528953302074,6.0191489347640115,2.0986923212746236,3.699355732535427,2.00734106374256
182.2662958473991,15.6501485645966,11.74633806572509,6.236268757007187,6.758981525761773,5.6194295272801105,1.3385446754003831,5.3507161901344436,3.4885849749522975
183.7049955842373,15.462281978748841,11.287436818798442,3.388744391239087,6.323311783439393,5.360122495767976,2.9044869398072217,8.469412502681667,8.204748801580173
194.5995420192985,11.069420409628808,17.185737326628093,9.529404894373094,6.250178884651244,4.101103962241319,4.934645836006207,5.617049539343694,4.484468645281754
198.98574980183977,9.379585820674132,19.43458338863249,11.077769037815738,9.491102371381093,4.4258842215963865,5.782329238309938,4.446602703748458,2.9374500612458196
196.2133230621222,10.069856292072098,16.492487417651347,6.804381996512455,8.56722545431024,3.0914516909710295,4.976292587730912,4.864111426229946,3.1022165687705767
194.50435586542065,10.473909864836743,15.96214843777924,6.262557308667311,7.373594723767955,2.1090651037105532,4.975061373405297,5.52582190290091,2.9979469536598646
198.67753321179677,9.302617859451392,19.862356397651777,10.663841237191324,8.238959109741323,3.9306176266341826,6.129840238264929,5.1423962201282425,3.068033513451608
206.40260402959976,7.877419288651513,24.01572492433531,10.28629980379202,8.600562480783736,4.34710830167443,5.3932770746655025,2.794634396266233,3.1254947957327515
203.10154946953844,8.515699270105447,22.386206425019374,8.549742471663716,6.956047632559835,4.03689986079491,5.488537693348365,2.5869325115275634,1.9200842200535486
198.72446734274322,9.29591601467702,20.16157547040728,8.361149098836767,6.053776551658165,2.500608977337198,5.562560072225203,4.419576213056025,3.3457690413363825
199.94083811546562,9.014400869449092,21.031131956931116,10.091490120384742,7.099873268940434,2.653905807881471,5.586605002143174,3.827216218273209,2.5166222370145364
204.7192863188701,7.878285291725305,24.33438979034248,11.888353391009883,8.778500427806055,3.7424697033316336,5.332276317577375,3.1484663654080713,2.70977644458217
207.33927467018808,7.751813280183168,25.535812496029926,11.208453897192243,8.580742939738931,4.843515660903565,4.928866484924735,3.05647810804593,3.94672872237233
206.72470122442732,7.967656055783897,24.82791612219033,11.265476800705665,8.414851921520167,4.242567009409686,4.738147206699471,2.585782795901619,3.2932240109156656
203.61816520532142,8.310322729385346,23.44597694833757,12.918424250509982,8.76311706590672,4.130155998859324,4.697174951088507,2.2953075350445022,1.5651560001450262
201.08557811101127,8.74384772433447,21.76745196020138,13.379958533634099,9.308735217347055,5.171565635957393,4.860574896390761,2.924631738273134,1.1940324239597284
197.1001279906226,9.30932026240606,19.35018028249248,12.472204337153295,10.06793586081153,5.799131274005738,5.744241314704629,4.300157230202638,1.9562411476633923
192.70431211005874,10.339904624473789,14.870512218297367,8.084706467778824,8.492015424016648,4.0774173711932695,5.830153127978414,5.029115633183848,2.0980746413929015
191.05115413322346,11.285353610269423,12.861202599445543,6.141697485094771,6.777762826266786,3.2215036448634526,5.547759728773074,4.8536153157213855,2.329699068244388
193.8446044206271,10.321192537320991,15.306241158745076,7.48565381086143,7.036169720542456,3.9827224781319335,5.769850043917559,4.361471029718786,2.4153978977155997
198.70961904620276,8.729250506676037,19.505685436135114,12.18479975573621,10.578893910523078,7.040995405947037,7.270089443939444,4.714121297386692,3.1600855266566663
199.69098860223949,8.470883140214811,18.38837251952493,9.006627335406726,10.857123695470598,6.530771636687475,5.951983847548772,4.062502006230533,4.336885987624583
195.17100085698897,10.041792208430154,14.777740558371114,5.073433581976,6.805946403932027,3.552659002462496,4.822003033187942,3.0146783722837758,2.1858257016332225
194.09833275360214,10.062209009697114,14.152769946359967,3.975828482678634,6.51844775489086,3.2525137587424027,4.705576021833492,3.3102547903689836,2.469516353098573
195.95121109397402,9.017291144574164,17.349429401213296,8.354185456510217,7.251365329874221,4.962064079709438,6.341874829817802,3.756464630680341,3.5308789708868806
198.23608632017937,9.08043435919152,17.879819779197906,10.432649742865324,6.628394739125179,5.053336684799696,5.585256959302964,4.517872016839919,6.234614490183178
194.7445734688655,10.761863255948132,10.590012965306125,1.7676865568483007,5.324972224804941,5.59846222170065,5.70423375034836,10.01461062651727,13.367016320018148
